zona,temperatura,humedad,presion,luz,sonido_db,co2,particulas_pm25,gas_tipo,gas_ppm,vibracion,inclinacion,distancia_obstaculo,velocidad_robot,senal_comunicacion,bateria,voltaje_bateria,temperatura_bateria,autonomia_estimada_min,visibilidad,persona_detectada,confianza_persona,nivel_riesgo,accion_recomendada
Punto crítico,23.408044803295827,32.797611496526244,946.3060961054734,5.33005,20.76721821081956,1798.283665660269,135.64199437816566,amoniaco,90.6291458149408,1.72,11.9,3.54,1.03,32.3,60.061446716535144,11.99,24,44.4,54.1,1,0.76,Alto,Enviar alerta y cambiar ruta
Sector norte,23.573013271427925,22.17704872902832,953.049893204948,0.0,60.77083354200891,550.5266973182028,102.9928079484929,sin_gas,462.32373927957815,2.15,3.1,1.93,0.89,68.8,59.84819581697528,11.73,24,44.3,44.2,0,0.34,Medio,Avanzar con precaución
Pasillo B,18.598738894757982,42.34398244353402,945.8002862146272,4.83185,21.54079477667924,1883.0472705266377,115.49319428253374,sin_gas,51.798574998739745,0.97,31.9,1.74,1.09,22.1,60.061446716535144,11.78,24,44.4,63.6,0,0.28,Alto,Cambiar ruta o detenerse
Pasillo B,25.458354318597934,40.28888781577425,942.3275055468956,0.0,41.27940451945503,471.33977479919685,47.3673175321102,sin_gas,271.4942018732027,2.19,13.6,0.21,1.15,76.7,66.93004473476955,11.86,44,46.9,61.5,0,0.06,Medio,Avanzar con precaución
Escalera colapsada,20.901701220418623,35.5986233045563,948.5158115401464,0.59255,16.849448531182357,2169.1612281926537,80.70049637558635,monoxido_carbono,157.0039626367558,0.85,12.2,0.51,0.36,78.7,60.061446716535144,11.84,4,47.4,66.2,0,0.26,Alto,Cambiar ruta o detenerse
Sector norte,18.992799168519845,19.206974783652218,900.0,0.0,17.466235820911873,1378.482296952968,49.688984641052485,humo,135.70750375983624,0.49,7.2,3.19,0.25,83.1,60.061446716535144,11.92,43,41.6,68.7,0,0.07,Bajo,Avanzar
Sector norte,23.319945806843883,40.84896643838809,900.0,0.47405,59.91009885471345,596.2532166046436,159.7731455978116,monoxido_carbono,322.9174259584482,0.82,31.4,2.67,0.2,33.8,60.061446716535144,11.58,24,44.4,33.8,1,0.7,Alto,Enviar alerta y cambiar ruta
Habitación bloqueada,21.3832014513114,36.54185397017959,947.0109433618882,2.54805,54.68325658887648,1884.3208345213022,24.69703878896526,sin_gas,115.61846869551812,1.52,7.6,2.29,0.62,70.3,77.89059761626426,12.03,4,61.7,83.7,0,0.07,Medio,Avanzar con precaución
Punto crítico,20.21803366921131,20.42409559501752,940.254289624648,0.0,28.88926055456041,1427.5093307579011,123.95459762486489,monoxido_carbono,458.18255337119786,0.92,22.3,4.17,0.8,34.3,73.72328458660775,12.06,4,58.4,40.8,0,0.16,Alto,Cambiar ruta o detenerse
Sector sur,22.41826935919897,20.81492639715111,945.1730842901168,0.59255,72.17344855575149,800.9926036384301,50.5495595038791,humo,203.02195454956205,1.68,30.8,2.62,0.96,95.7,60.061446716535144,11.81,24,44.4,73.8,1,0.74,Medio,Enviar alerta y avanzar con precaución
Sector norte,23.92131746545149,25.532767024914765,900.0,0.0,71.64028575962327,432.91198516632414,88.22604670073162,sin_gas,338.68767336483944,0.59,1.2,2.05,1.44,74.0,75.05033247084408,12.14,43,53.6,59.9,0,0.03,Bajo,Avanzar
Pasillo A,25.66578776297212,33.187133508119814,949.936192477008,0.0,14.392965291961785,1277.796345423628,57.39723654316073,humo,363.87785866429226,1.75,29.0,0.97,0.56,27.6,60.061446716535144,11.73,24,44.4,55.1,0,0.07,Alto,Cambiar ruta o detenerse
Sector norte,20.997302276849585,38.45181658066151,900.0,2.4888,54.0776738036547,579.8213845299247,61.567930485407544,amoniaco,341.4708473126651,0.87,14.4,4.14,1.17,35.0,60.061446716535144,11.63,24,44.4,54.1,0,0.13,Medio,Avanzar con precaución
Zona de escombros,26.16353695191248,37.44053945286223,944.4574228944986,0.0,63.00114955453181,597.7563663191982,50.56877738192885,sin_gas,451.7001204465117,1.14,23.0,2.97,0.84,73.1,60.061446716535144,11.91,24,44.4,61.5,0,0.19,Medio,Avanzar con precaución
Pasillo B,24.04704084090209,47.05427034509139,945.9611027336184,0.5333,21.8344897781574,961.3920515616214,136.73876120920175,sin_gas,115.56543180299906,1.39,13.0,0.64,0.41,58.1,60.061446716535144,11.58,24,44.4,47.7,0,0.34,Medio,Avanzar con precaución
Zona de escombros,21.60029868427837,37.0542693938808,940.6290589804182,0.0,21.220317196201844,1723.962424209091,69.00027500633324,monoxido_carbono,43.02727234305059,1.72,24.3,3.31,0.96,78.9,27.133410543586084,11.0,24,18.1,61.0,0,0.08,Medio,Avanzar con precaución
Entrada,23.93105165651537,28.70234626595701,951.0833589616748,0.0,20.090333455270898,1512.8122779779933,132.11247809996445,amoniaco,27.732848632524675,0.6,8.9,2.24,1.45,42.5,52.025369936594174,11.6,24,38.0,64.1,0,0.15,Medio,Avanzar con precaución
Sector sur,19.95745492673389,18.04213436514238,952.96119830493,0.0,13.333028542562246,544.8733473432293,84.81223776820224,humo,438.92207523751244,2.09,0.8,4.09,0.27,72.6,60.061446716535144,11.83,4,47.4,47.0,1,0.78,Medio,Enviar alerta y avanzar con precaución
Entrada,19.6140220696094,26.197742902815182,943.9400363700412,0.0,14.07769494192025,2433.7056793741867,100.76805736755027,monoxido_carbono,486.64352496959106,1.8,33.2,4.61,0.81,34.2,60.061446716535144,11.72,24,44.4,35.8,0,0.13,Alto,Cambiar ruta o detenerse
Zona de escombros,22.5610431982242,33.28481975128887,935.429069302064,0.0,54.36061055676708,2263.054245418641,100.07530824986029,metano,151.26327060235633,0.59,0.6,3.08,0.17,63.5,60.061446716535144,11.87,4,47.4,66.5,0,0.25,Medio,Avanzar con precaución
Sector sur,20.5575144318836,36.03591855737901,900.0,0.0,67.95647694880455,944.3735230048324,175.77411388512803,sin_gas,346.7569617874846,2.44,28.8,3.71,0.55,96.6,60.061446716535144,11.95,24,44.4,23.2,0,0.11,Alto,Cambiar ruta o detenerse
Punto crítico,24.586802415867528,34.92903183237871,944.8839489607508,0.0,46.89939336275472,656.9110095204967,69.23592974941646,amoniaco,4.45639208587445,1.66,5.9,0.47,0.97,70.3,64.84548457987417,11.77,24,48.3,62.9,1,0.74,Medio,Enviar alerta y avanzar con precaución
Entrada,23.6796335409074,21.65575254348541,900.0,0.0,34.16884461100438,2379.0460159896793,41.344716694579574,sin_gas,94.31575505799388,1.13,13.7,2.89,1.28,24.0,60.061446716535144,11.82,24,44.4,83.2,0,0.21,Medio,Avanzar con precaución
Túnel estrecho,20.96762919610797,35.92971042822348,948.4986854185275,0.88885,25.07736334283886,1368.3977335494696,164.56358956415536,monoxido_carbono,344.6371912308072,0.39,28.8,3.83,1.12,99.1,60.061446716535144,11.8,24,44.4,25.2,0,0.04,Alto,Cambiar ruta o detenerse
Sector norte,18.014503228578608,28.133192592870905,945.9521567357232,0.0,39.91782748106864,1053.450626020015,35.59687563022531,sin_gas,32.943569657616415,1.33,7.2,2.58,0.75,32.5,67.13848651925544,11.86,4,53.1,81.9,0,0.25,Bajo,Avanzar
Zona de escombros,20.22063226360999,34.971332675837466,943.7753081254064,0.0,19.45233929800789,1429.7518738468934,151.0239980227603,sin_gas,234.25502495991225,0.41,30.3,3.05,1.37,77.4,60.061446716535144,11.48,24,44.4,47.6,0,0.23,Alto,Cambiar ruta o detenerse
Entrada,23.29663005691359,42.90623354472225,953.10410189015,0.0,26.393672101794976,2022.7627035474654,31.287606706712012,sin_gas,331.2916321869744,1.07,17.4,4.51,0.52,62.6,60.061446716535144,11.81,24,44.4,65.7,0,0.14,Alto,Cambiar ruta o detenerse
Habitación bloqueada,22.304891416304955,40.71797441883334,950.964090706333,0.0,30.39305512531179,753.6091264364145,120.2767584897961,sin_gas,382.97908565275867,1.02,12.8,1.15,1.16,43.5,60.061446716535144,11.83,24,44.4,49.4,0,0.01,Alto,Cambiar ruta o detenerse
Habitación bloqueada,21.452748798895584,37.92474624038734,949.9636207954758,0.0,34.854190999572765,2011.741250369545,31.34464232129381,monoxido_carbono,226.90795686218524,1.8,23.2,0.67,0.76,34.2,81.79447499469474,12.38,24,61.8,70.4,0,0.09,Alto,Cambiar ruta o detenerse
Túnel estrecho,20.808277766815607,46.88258740772148,900.0,0.0,37.4472649920957,1973.8382546611174,166.54001836690014,sin_gas,315.1420197481715,0.48,11.9,3.52,1.36,34.2,60.061446716535144,11.71,4,47.4,42.2,0,0.17,Alto,Cambiar ruta o detenerse
Pasillo A,23.538859095939745,38.44945575919297,948.177974955044,0.0,47.9602299128024,1532.6312301658475,103.87644946424547,humo,269.78781478103065,2.05,12.2,4.15,1.22,88.7,50.32021180233899,11.46,4,39.7,46.0,0,0.09,Alto,Cambiar ruta o detenerse
Sector sur,20.699790968205907,34.24500845405955,948.7322401113768,0.0,41.28693181619791,2218.2688063741216,62.62292184951532,monoxido_carbono,26.15288604166055,0.82,25.7,4.28,1.36,89.8,60.061446716535144,11.62,4,47.4,73.3,1,0.66,Medio,Enviar alerta y avanzar con precaución
Punto crítico,23.760369553583367,22.00219983163121,952.445962574952,0.0,24.38033222794887,677.5010941567072,29.55648561862911,metano,371.4023436299232,1.11,10.8,3.28,0.4,57.2,15.0,10.5,4,11.4,64.9,1,0.7,Medio,Enviar alerta y avanzar con precaución
Sector norte,21.12736965540474,33.784199338252485,900.0,0.0,23.08001997723532,1650.5059139979135,69.95864132554894,metano,86.18095794268748,1.93,7.0,4.2,1.04,28.3,60.061446716535144,11.7,24,44.4,74.3,0,0.34,Medio,Avanzar con precaución
Sector sur,21.950486820892017,25.733849092209784,943.244160102263,0.0,28.90012025016414,1343.6204102538254,128.37850610204205,monoxido_carbono,15.902765616920666,1.56,28.3,3.56,1.13,90.7,43.168720429317816,11.82,24,30.9,59.9,0,0.26,Alto,Cambiar ruta o detenerse
Sector norte,22.65515909787734,42.26457034746008,900.0,0.0,21.699144897115016,1286.8134369552465,72.36640468749574,sin_gas,225.58395814418614,0.77,28.2,0.62,1.14,59.0,60.061446716535144,11.95,4,47.4,67.0,0,0.28,Medio,Avanzar con precaución
Entrada,24.32862655230438,35.589348370933045,900.0,0.0,28.878342746949503,930.3782496660034,48.06647381670271,gas_desconocido,432.81879364075513,0.97,17.4,3.86,0.81,55.1,73.25172309643513,11.89,24,55.0,51.6,0,0.25,Medio,Avanzar con precaución
Pasillo A,24.81394914863089,26.78656656341518,900.0,0.0,20.395991204868807,1181.7872793008069,106.04665345141802,monoxido_carbono,75.41471883051432,0.76,18.4,1.06,0.12,52.6,57.07943960841643,11.62,4,45.1,65.7,0,0.39,Medio,Avanzar con precaución
Pasillo B,17.62125612144094,39.777050037570255,953.4815326066004,3.14055,7.0444944766631865,627.1165876496981,78.11882424649593,sin_gas,6.4287670584874945,1.49,24.4,1.34,0.47,49.2,60.061446716535144,11.68,24,44.4,67.8,0,0.11,Medio,Avanzar con precaución
Zona de escombros,22.640133439587764,32.16967532716985,948.5820490262809,1.3629,20.23782664074246,928.3578365061329,34.01609130530116,monoxido_carbono,54.989617882708565,0.83,17.8,2.09,0.55,62.1,60.061446716535144,11.97,24,44.4,83.2,1,0.76,Bajo,Enviar alerta y continuar exploración
Punto crítico,22.577501279082693,37.65536695589776,900.0,0.0,39.047655989188414,971.1267263339735,31.94789829855494,metano,181.82955716580335,1.81,14.6,1.71,1.29,68.4,60.061446716535144,12.09,4,47.4,69.8,0,0.06,Medio,Avanzar con precaución
Túnel estrecho,23.579843316415293,35.0258149750559,947.055735108081,0.0,25.972879710082687,1913.4025216662928,128.80584828882456,sin_gas,290.0859349956519,1.45,34.8,1.74,1.28,57.3,68.04847938776386,11.94,43,48.0,42.5,0,0.2,Alto,Cambiar ruta o detenerse
Pasillo A,20.51488243357751,39.81855702241201,900.0,0.0,59.02695606682328,501.9558971386126,175.5675817153449,humo,96.50606699294629,0.36,5.2,1.01,0.25,91.7,60.061446716535144,11.8,24,44.4,42.8,0,0.05,Medio,Avanzar con precaución
Punto crítico,21.91830483263492,31.993112111150488,940.4653499051876,0.59255,47.09160629090833,1767.5038471168075,45.791462400859864,sin_gas,400.9820025112853,0.78,20.7,1.61,1.43,45.4,60.061446716535144,11.84,24,44.4,55.0,0,0.12,Medio,Avanzar con precaución
Entrada,20.617959446958444,26.02120683272931,900.0,35.6123,31.1058489636596,864.9608105656987,140.30100514551074,monoxido_carbono,376.64856027454096,0.55,31.0,0.29,0.36,66.3,29.06746521143113,11.11,24,19.7,37.8,0,0.2,Alto,Cambiar ruta o detenerse
Entrada,19.450105761120245,34.53679534027834,900.0,0.0,76.39263914909202,571.9091624242172,20.33117292883141,gas_desconocido,347.9318082993496,0.98,24.1,2.47,0.68,44.0,60.061446716535144,11.8,24,44.4,61.1,0,0.38,Medio,Avanzar con precaución
Escalera colapsada,19.03359417152243,36.57694471792714,950.4406498791544,0.0,48.40145714802081,1031.6929382794117,71.7757858341318,sin_gas,243.73490415777198,1.29,30.8,3.89,0.4,80.3,60.061446716535144,11.77,24,44.4,55.3,0,0.39,Medio,Avanzar con precaución
Túnel estrecho,23.169865878443588,35.39376692571585,900.0,0.0,15.21997089852402,871.3930258000659,93.67042674144497,sin_gas,182.60847756699266,1.27,11.8,4.34,1.3,28.2,66.86033771943038,11.98,44,46.9,56.6,0,0.3,Medio,Avanzar con precaución
Escalera colapsada,21.331305329604017,22.923345595405884,951.5409660101052,0.4148,23.56412704895894,1559.267989263685,52.03071542570945,sin_gas,187.7933104824054,1.89,9.5,4.14,1.15,35.1,60.061446716535144,11.46,24,44.4,60.1,1,0.75,Medio,Enviar alerta y avanzar con precaución
Pasillo B,20.777224170422578,33.15665644766474,900.0,0.0,17.99056553585115,1150.490447240721,97.67622288999382,sin_gas,251.53526747786665,0.47,29.8,2.2,0.59,84.1,60.061446716535144,11.69,24,44.4,46.4,0,0.35,Medio,Avanzar con precaución
Punto crítico,25.65570051724689,36.57302796750403,938.3341041973348,0.47405,27.6412307651962,2428.5868590574846,159.45752484117452,sin_gas,38.657343441327264,2.37,13.8,3.71,1.05,34.7,60.061446716535144,11.58,24,44.4,47.6,0,0.35,Alto,Cambiar ruta o detenerse
Habitación bloqueada,19.832194457947043,41.773353256505146,951.2879768505144,2.548,14.795642648812091,2423.4541587207864,170.27664341212386,humo,341.15273143353056,0.86,24.8,1.58,0.36,70.1,15.0,10.92,4,11.4,39.0,0,0.36,Alto,Cambiar ruta o detenerse
Túnel estrecho,20.79706604256689,20.94103127896876,900.0,0.0,58.50692271275575,1331.802065152503,22.597467015283655,humo,175.75377200465104,0.75,5.2,0.47,0.64,97.6,60.061446716535144,11.64,24,44.4,74.2,1,0.61,Medio,Enviar alerta y avanzar con precaución
Sector norte,20.97585807290093,39.00360093584366,900.0,0.0,13.09459254694039,2069.683667386545,52.573038447235405,amoniaco,112.37938896934429,1.71,26.5,3.44,0.63,61.8,60.061446716535144,11.53,24,44.4,74.1,0,0.09,Alto,Cambiar ruta o detenerse
Pasillo A,22.58549448972267,44.98216260112005,951.097095253038,0.0,3.82414487347024,427.86393580783755,176.34843556560187,metano,139.16353524931947,2.01,19.2,3.31,0.43,35.0,60.061446716535144,11.49,4,47.4,38.2,1,0.76,Alto,Enviar alerta y cambiar ruta
Escalera colapsada,25.046174654730294,15.211394882799356,943.836907198182,0.0,20.70117001630767,1550.4043279220855,52.32322182039265,humo,90.14714264310891,0.95,9.4,4.05,1.33,45.7,67.61649948682538,11.99,24,50.5,69.5,0,0.37,Medio,Avanzar con precaución
Punto crítico,22.812312883360665,34.022472735094404,942.7865438387838,0.0,76.70130034904491,1960.928261844656,126.22378645010218,monoxido_carbono,450.78404276389426,1.87,17.3,3.16,1.05,85.9,60.061446716535144,11.62,24,44.4,33.0,0,0.03,Alto,Cambiar ruta o detenerse
Habitación bloqueada,23.334403854916783,42.27563661088324,946.9946946215842,4.02935,19.88174396247408,855.5807733554054,49.354396427313816,sin_gas,84.51875818127552,2.21,24.4,0.95,0.49,48.1,60.061446716535144,11.74,4,47.4,70.0,0,0.13,Medio,Avanzar con precaución
Pasillo A,23.691725544356487,41.46911091835235,938.9502260956808,1.3629,18.0707436373422,528.460685848482,67.3639788311817,metano,441.4630594474313,1.92,0.4,4.3,0.44,77.9,75.69601671574063,12.33,24,57.0,47.5,0,0.2,Medio,Avanzar con precaución
Túnel estrecho,25.680575034275662,39.26278057065927,947.807217078848,0.0,44.868935323865294,727.4297654035574,38.473822881957055,sin_gas,286.12169798422565,0.09,22.3,3.21,0.13,82.2,57.246341307377435,11.76,4,45.2,73.9,0,0.02,Bajo,Avanzar
Sector norte,22.591005004225345,42.7590225855452,900.0,0.0,19.10922116473487,1327.8809830650998,154.8525338970004,humo,433.7254776944301,2.07,19.0,4.08,0.59,60.1,60.061446716535144,11.68,22,44.7,35.8,1,0.67,Alto,Enviar alerta y cambiar ruta
Zona de escombros,21.37313059095682,21.346479951500804,951.6943340351723,0.0,23.32219808492751,1463.37998358815,159.4635336684132,monoxido_carbono,237.03210845275606,1.94,7.7,3.92,0.84,82.7,60.061446716535144,11.59,4,47.4,35.7,0,0.12,Alto,Cambiar ruta o detenerse
Sector norte,19.769564269785697,22.696617030756528,946.7879630014291,0.0,8.580298128120331,1199.858756428414,56.95968888520052,amoniaco,463.8168597405368,1.67,26.4,1.63,0.49,45.4,79.09852726429453,12.23,4,62.7,54.4,0,0.02,Alto,Cambiar ruta o detenerse
Pasillo B,23.556265371049324,24.320378414302464,947.1341584023866,2.96285,25.059681752575955,1323.944910788998,149.12821922986024,monoxido_carbono,105.7453718041751,1.9,10.6,0.56,1.08,61.3,60.061446716535144,11.74,4,47.4,42.2,0,0.4,Alto,Cambiar ruta o detenerse
Pasillo A,23.01379682474981,15.925261542069835,940.7101670076408,0.0,47.124965422596645,1387.4934151794907,67.69228875647221,monoxido_carbono,277.34587642363726,2.45,9.7,1.05,0.68,74.9,60.061446716535144,11.85,24,44.4,66.7,0,0.13,Alto,Cambiar ruta o detenerse
Pasillo B,19.50761498472408,29.151584478678945,900.0,0.5333,17.35725023929046,2015.8169893623021,22.328399006652702,sin_gas,62.91934525683457,1.08,16.5,0.65,0.54,33.4,60.061446716535144,11.4,43,41.6,87.4,0,0.35,Alto,Cambiar ruta o detenerse
Pasillo A,24.438605150860816,22.46764651614367,943.0219559180912,0.9481,62.19837922864567,621.00798596307,137.66336952611286,monoxido_carbono,223.61014260118216,0.17,23.7,1.37,1.41,41.9,60.061446716535144,11.93,24,44.4,43.2,0,0.19,Medio,Avanzar con precaución
Pasillo A,23.456433681352195,35.184345232125985,900.0,0.0,16.908100298814176,2014.7959810347315,109.37809355729782,humo,284.9518483234212,1.15,32.5,2.41,0.47,72.2,60.061446716535144,11.5,4,47.4,48.4,0,0.27,Alto,Cambiar ruta o detenerse
Pasillo A,24.183800633702244,35.58356191967201,951.0567039938288,0.0,19.192361654417105,1846.1173348194961,53.01692764238132,sin_gas,302.83761108658604,0.12,4.9,4.55,0.66,72.4,48.58047338424634,11.45,4,38.3,66.3,0,0.1,Bajo,Avanzar
Pasillo A,20.41781106643061,38.961293756454886,952.3010822068944,0.0,20.520277980133883,1957.487699900268,49.274954589573234,gas_desconocido,182.76439845363956,0.74,13.9,4.39,0.64,59.5,60.061446716535144,11.97,24,44.4,70.4,1,0.95,Bajo,Enviar alerta y continuar exploración
Habitación bloqueada,20.177021704587805,26.93407847578304,941.8955866539995,14.75415,38.57839814160224,1942.383610338178,175.73408983440623,metano,38.167821083226414,1.47,2.3,3.65,0.44,83.6,53.77887410089746,11.29,24,39.4,53.5,0,0.11,Medio,Avanzar con precaución
Sector norte,22.383243276298984,24.12054355722164,932.8557528730548,0.0,28.88811703654844,1388.2428131837457,155.93768215629098,sin_gas,327.66303569132634,0.77,26.5,0.32,0.4,58.6,60.061446716535144,11.75,24,44.4,43.9,1,0.72,Alto,Enviar alerta y cambiar ruta
Túnel estrecho,21.62864278586188,24.54218348185373,940.8645287934982,0.47405,46.503995789493096,843.9403875778901,146.71470764040882,monoxido_carbono,244.2159302266389,1.71,15.7,1.84,0.52,90.5,60.061446716535144,11.72,24,44.4,49.2,0,0.03,Alto,Cambiar ruta o detenerse
Sector norte,21.014674385086387,34.858042380532055,950.2112160148258,0.0,22.41518376039705,1526.9206990337884,27.403099012291484,humo,68.43943331862845,2.05,24.7,3.48,1.31,78.9,60.061446716535144,11.76,4,47.4,78.2,0,0.12,Medio,Avanzar con precaución
Entrada,25.05136392194727,32.685481859707345,948.4767268843684,0.0,39.933337069472735,2411.762312579109,137.15777299344558,metano,467.93798470304984,1.05,11.3,0.82,1.17,45.2,73.99515275174699,12.11,4,58.6,25.0,0,0.36,Alto,Cambiar ruta o detenerse
Habitación bloqueada,20.777408164402644,35.0730402193976,900.0,0.0,22.01299298215224,1635.9039309260638,42.54453871057514,monoxido_carbono,477.83433109172165,2.25,29.6,4.05,1.05,51.6,60.061446716535144,11.76,24,44.4,60.3,0,0.2,Alto,Cambiar ruta o detenerse
Pasillo B,19.612303203252964,34.61954670123891,951.2426898169372,0.0,31.654600933360257,423.199004946833,176.04306506144212,metano,428.3031399156845,0.2,18.7,4.59,0.74,73.4,60.061446716535144,11.56,24,44.4,33.9,0,0.24,Medio,Avanzar con precaución
Punto crítico,21.398346373341244,23.352357052080944,900.0,0.0,66.80035132682977,525.3929002404203,14.115607893395097,monoxido_carbono,421.9341502587987,2.1,33.0,1.9,0.81,91.6,60.061446716535144,11.78,43,41.6,61.2,0,0.26,Alto,Cambiar ruta o detenerse
Punto crítico,21.27415988396692,44.246244478586505,938.9446560532,0.0,61.75475853834761,2485.0132105674597,66.62423462304263,sin_gas,49.335637934028064,2.07,2.8,3.59,0.47,34.3,39.54783452314003,11.33,4,31.0,63.8,0,0.04,Alto,Cambiar ruta o detenerse
